date,branch,item_name,qty_sold
2023-10-13,Lakecity,Simple beef-Single Patty,72
2023-10-13,Model Town,Simple beef-Single Patty,67
2023-10-13,Cantt,Mozzarella Cheese Sticks,55
2023-10-13,FF DHA,Mozzarella Cheese Sticks,43
2023-10-13,Main warehouse Mian Pl,Mozzarella Cheese Sticks,49
2023-10-13,Lakecity,Mozzarella Cheese Sticks,49
2023-10-13,Model Town,Mozzarella Cheese Sticks,47
2023-10-13,Cantt,Fried Chicken Fingers,51
2023-10-13,FF DHA,Fried Chicken Fingers,57
2023-10-13,Main warehouse Mian Pl,Fried Chicken Fingers,60
2023-10-13,Lakecity,Fried Chicken Fingers,62
2023-10-13,Model Town,Fried Chicken Fingers,55
2023-10-14,Cantt,Glaze On-Single Patty,67
2023-10-14,FF DHA,Glaze On-Single Patty,78
2023-10-14,Main warehouse Mian Pl,Glaze On-Single Patty,73
2023-10-14,Lakecity,Glaze On-Single Patty,69
2023-10-14,Model Town,Glaze On-Single Patty,57
2023-10-14,Cantt,Glaze On-Double Patty,51
2023-10-14,FF DHA,Glaze On-Double Patty,52
2023-10-14,Main warehouse Mian Pl,Glaze On-Double Patty,54
2023-10-14,Lakecity,Glaze On-Double Patty,36
2023-10-14,Model Town,Glaze On-Double Patty,44
2023-10-14,Cantt,Jalapeno cheese fries,101
2023-10-14,FF DHA,Jalapeno cheese fries,71
2023-10-14,Main warehouse Mian Pl,Jalapeno cheese fries,82
2023-10-14,Lakecity,Jalapeno cheese fries,94
2023-10-14,Model Town,Jalapeno cheese fries,90
2023-10-14,Cantt,Signature Onion Rings,71
2023-10-14,FF DHA,Signature Onion Rings,80
2023-10-14,Main warehouse Mian Pl,Signature Onion Rings,63
2023-10-14,Lakecity,Signature Onion Rings,61
2023-10-14,Model Town,Signature Onion Rings,58
2023-10-14,Cantt,DD Classic -Chicken-100 G,87
2023-10-14,FF DHA,DD Classic -Chicken-100 G,103
2023-10-14,Main warehouse Mian Pl,DD Classic -Chicken-100 G,93
2023-10-14,Lakecity,DD Classic -Chicken-100 G,95
2023-10-14,Model Town,DD Classic -Chicken-100 G,90
2023-10-14,Cantt,Simple beef-Single Patty,69
2023-10-14,FF DHA,Simple beef-Single Patty,71
2023-10-14,Main warehouse Mian Pl,Simple beef-Single Patty,69
2023-10-14,Lakecity,Simple beef-Single Patty,71
2023-10-14,Model Town,Simple beef-Single Patty,82
2023-10-14,Cantt,Mozzarella Cheese Sticks,53
2023-10-14,FF DHA,Mozzarella Cheese Sticks,41
2023-10-14,Main warehouse Mian Pl,Mozzarella Cheese Sticks,48
2023-10-14,Lakecity,Mozzarella Cheese Sticks,51
2023-10-14,Model Town,Mozzarella Cheese Sticks,73
2023-10-14,Cantt,Fried Chicken Fingers,53
2023-10-14,FF DHA,Fried Chicken Fingers,51
2023-10-14,Main warehouse Mian Pl,Fried Chicken Fingers,61
2023-10-14,Lakecity,Fried Chicken Fingers,54
2023-10-14,Model Town,Fried Chicken Fingers,54
2023-10-15,Cantt,Glaze On-Single Patty,67
2023-10-15,FF DHA,Glaze On-Single Patty,82
2023-10-15,Main warehouse Mian Pl,Glaze On-Single Patty,94
2023-10-15,Lakecity,Glaze On-Single Patty,60
2023-10-15,Model Town,Glaze On-Single Patty,59
2023-10-15,Cantt,Glaze On-Double Patty,44
2023-10-15,FF DHA,Glaze On-Double Patty,41
2023-10-15,Main warehouse Mian Pl,Glaze On-Double Patty,59
2023-10-15,Lakecity,Glaze On-Double Patty,46
2023-10-15,Model Town,Glaze On-Double Patty,51
2023-10-15,Cantt,Jalapeno cheese fries,88
2023-10-15,FF DHA,Jalapeno cheese fries,87
2023-10-15,Main warehouse Mian Pl,Jalapeno cheese fries,96
2023-10-15,Lakecity,Jalapeno cheese fries,106
2023-10-15,Model Town,Jalapeno cheese fries,92
2023-10-15,Cantt,Signature Onion Rings,50
2023-10-15,FF DHA,Signature Onion Rings,64
2023-10-15,Main warehouse Mian Pl,Signature Onion Rings,56
2023-10-15,Lakecity,Signature Onion Rings,69
2023-10-15,Model Town,Signature Onion Rings,65
2023-10-15,Cantt,DD Classic -Chicken-100 G,77
2023-10-15,FF DHA,DD Classic -Chicken-100 G,88
2023-10-15,Main warehouse Mian Pl,DD Classic -Chicken-100 G,62
2023-10-15,Lakecity,DD Classic -Chicken-100 G,80
2023-10-15,Model Town,DD Classic -Chicken-100 G,67
2023-10-15,Cantt,Simple beef-Single Patty,65
2023-10-15,FF DHA,Simple beef-Single Patty,87
2023-10-15,Main warehouse Mian Pl,Simple beef-Single Patty,70
2023-10-15,Lakecity,Simple beef-Single Patty,59
2023-10-15,Model Town,Simple beef-Single Patty,68
2023-10-15,Cantt,Mozzarella Cheese Sticks,38
2023-10-15,FF DHA,Mozzarella Cheese Sticks,42
2023-10-15,Main warehouse Mian Pl,Mozzarella Cheese Sticks,52
2023-10-15,Lakecity,Mozzarella Cheese Sticks,48
2023-10-15,Model Town,Mozzarella Cheese Sticks,55
2023-10-15,Cantt,Fried Chicken Fingers,52
2023-10-15,FF DHA,Fried Chicken Fingers,57
2023-10-15,Main warehouse Mian Pl,Fried Chicken Fingers,51
2023-10-15,Lakecity,Fried Chicken Fingers,48
2023-10-15,Model Town,Fried Chicken Fingers,51
2023-10-16,Cantt,Glaze On-Single Patty,70
2023-10-16,FF DHA,Glaze On-Single Patty,90
2023-10-16,Main warehouse Mian Pl,Glaze On-Single Patty,83
2023-10-16,Lakecity,Glaze On-Single Patty,84
2023-10-16,Model Town,Glaze On-Single Patty,60
2023-10-16,Cantt,Glaze On-Double Patty,54
2023-10-16,FF DHA,Glaze On-Double Patty,46
2023-10-16,Main warehouse Mian Pl,Glaze On-Double Patty,40
2023-10-16,Lakecity,Glaze On-Double Patty,49
2023-10-16,Model Town,Glaze On-Double Patty,53
2023-10-16,Cantt,Jalapeno cheese fries,76
2023-10-16,FF DHA,Jalapeno cheese fries,112
2023-10-16,Main warehouse Mian Pl,Jalapeno cheese fries,104
2023-10-16,Lakecity,Jalapeno cheese fries,96
2023-10-16,Model Town,Jalapeno cheese fries,78
2023-10-16,Cantt,Signature Onion Rings,79
2023-10-16,FF DHA,Signature Onion Rings,60
2023-10-16,Main warehouse Mian Pl,Signature Onion Rings,65
2023-10-16,Lakecity,Signature Onion Rings,76
2023-10-16,Model Town,Signature Onion Rings,70
2023-10-16,Cantt,DD Classic -Chicken-100 G,85
2023-10-16,FF DHA,DD Classic -Chicken-100 G,68
2023-10-16,Main warehouse Mian Pl,DD Classic -Chicken-100 G,100
2023-10-16,Lakecity,DD Classic -Chicken-100 G,77
2023-10-16,Model Town,DD Classic -Chicken-100 G,91
2023-10-16,Cantt,Simple beef-Single Patty,70
2023-10-16,FF DHA,Simple beef-Single Patty,71
2023-10-16,Main warehouse Mian Pl,Simple beef-Single Patty,70
2023-10-16,Lakecity,Simple beef-Single Patty,73
2023-10-16,Model Town,Simple beef-Single Patty,66
2023-10-16,Cantt,Mozzarella Cheese Sticks,45
2023-10-16,FF DHA,Mozzarella Cheese Sticks,45
2023-10-16,Main warehouse Mian Pl,Mozzarella Cheese Sticks,54
2023-10-16,Lakecity,Mozzarella Cheese Sticks,42
2023-10-16,Model Town,Mozzarella Cheese Sticks,54
2023-10-16,Cantt,Fried Chicken Fingers,40
2023-10-16,FF DHA,Fried Chicken Fingers,52
2023-10-16,Main warehouse Mian Pl,Fried Chicken Fingers,37
2023-10-16,Lakecity,Fried Chicken Fingers,56
2023-10-16,Model Town,Fried Chicken Fingers,58
2023-10-17,Cantt,Glaze On-Single Patty,69
2023-10-17,FF DHA,Glaze On-Single Patty,64
2023-10-17,Main warehouse Mian Pl,Glaze On-Single Patty,59
2023-10-17,Lakecity,Glaze On-Single Patty,85
2023-10-17,Model Town,Glaze On-Single Patty,85
2023-10-17,Cantt,Glaze On-Double Patty,45
2023-10-17,FF DHA,Glaze On-Double Patty,57
2023-10-17,Main warehouse Mian Pl,Glaze On-Double Patty,49
2023-10-17,Lakecity,Glaze On-Double Patty,44
2023-10-17,Model Town,Glaze On-Double Patty,44
2023-10-17,Cantt,Jalapeno cheese fries,84
2023-10-17,FF DHA,Jalapeno cheese fries,85
2023-10-17,Main warehouse Mian Pl,Jalapeno cheese fries,105
2023-10-17,Lakecity,Jalapeno cheese fries,92
2023-10-17,Model Town,Jalapeno cheese fries,90
2023-10-17,Cantt,Signature Onion Rings,66
2023-10-17,FF DHA,Signature Onion Rings,67
2023-10-17,Main warehouse Mian Pl,Signature Onion Rings,68
2023-10-17,Lakecity,Signature Onion Rings,72
2023-10-17,Model Town,Signature Onion Rings,72
2023-10-17,Cantt,DD Classic -Chicken-100 G,74
2023-10-17,FF DHA,DD Classic -Chicken-100 G,80
2023-10-17,Main warehouse Mian Pl,DD Classic -Chicken-100 G,86
2023-10-17,Lakecity,DD Classic -Chicken-100 G,89
2023-10-17,Model Town,DD Classic -Chicken-100 G,93
2023-10-17,Cantt,Simple beef-Single Patty,65
2023-10-17,FF DHA,Simple beef-Single Patty,59
2023-10-17,Main warehouse Mian Pl,Simple beef-Single Patty,53
2023-10-17,Lakecity,Simple beef-Single Patty,80
2023-10-17,Model Town,Simple beef-Single Patty,74
2023-10-17,Cantt,Mozzarella Cheese Sticks,54
2023-10-17,FF DHA,Mozzarella Cheese Sticks,52
2023-10-17,Main warehouse Mian Pl,Mozzarella Cheese Sticks,61
2023-10-17,Lakecity,Mozzarella Cheese Sticks,40
2023-10-17,Model Town,Mozzarella Cheese Sticks,58
2023-10-17,Cantt,Fried Chicken Fingers,47
2023-10-17,FF DHA,Fried Chicken Fingers,55
2023-10-17,Main warehouse Mian Pl,Fried Chicken Fingers,52
2023-10-17,Lakecity,Fried Chicken Fingers,51
2023-10-17,Model Town,Fried Chicken Fingers,50
2023-10-18,Cantt,Glaze On-Single Patty,79
2023-10-18,FF DHA,Glaze On-Single Patty,63
2023-10-18,Main warehouse Mian Pl,Glaze On-Single Patty,80
2023-10-18,Lakecity,Glaze On-Single Patty,67
2023-10-18,Model Town,Glaze On-Single Patty,73
2023-10-18,Cantt,Glaze On-Double Patty,50
2023-10-18,FF DHA,Glaze On-Double Patty,35
2023-10-18,Main warehouse Mian Pl,Glaze On-Double Patty,42
2023-10-18,Lakecity,Glaze On-Double Patty,51
2023-10-18,Model Town,Glaze On-Double Patty,47
2023-10-18,Cantt,Jalapeno cheese fries,91
2023-10-18,FF DHA,Jalapeno cheese fries,90
2023-10-18,Main warehouse Mian Pl,Jalapeno cheese fries,82
2023-10-18,Lakecity,Jalapeno cheese fries,77
2023-10-18,Model Town,Jalapeno cheese fries,87
2023-10-18,Cantt,Signature Onion Rings,91
2023-10-18,FF DHA,Signature Onion Rings,77
2023-10-18,Main warehouse Mian Pl,Signature Onion Rings,65
2023-10-18,Lakecity,Signature Onion Rings,66
2023-10-18,Model Town,Signature Onion Rings,62
2023-10-18,Cantt,DD Classic -Chicken-100 G,81
2023-10-18,FF DHA,DD Classic -Chicken-100 G,64
2023-10-18,Main warehouse Mian Pl,DD Classic -Chicken-100 G,78
2023-10-18,Lakecity,DD Classic -Chicken-100 G,71
2023-10-18,Model Town,DD Classic -Chicken-100 G,82
2023-10-18,Cantt,Simple beef-Single Patty,62
2023-10-18,FF DHA,Simple beef-Single Patty,72
2023-10-18,Main warehouse Mian Pl,Simple beef-Single Patty,68
2023-10-18,Lakecity,Simple beef-Single Patty,62
2023-10-18,Model Town,Simple beef-Single Patty,90
2023-10-18,Cantt,Mozzarella Cheese Sticks,60
2023-10-18,FF DHA,Mozzarella Cheese Sticks,64
2023-10-18,Main warehouse Mian Pl,Mozzarella Cheese Sticks,47
2023-10-18,Lakecity,Mozzarella Cheese Sticks,55
2023-10-18,Model Town,Mozzarella Cheese Sticks,50
2023-10-18,Cantt,Fried Chicken Fingers,52
2023-10-18,FF DHA,Fried Chicken Fingers,56
2023-10-18,Main warehouse Mian Pl,Fried Chicken Fingers,60
2023-10-18,Lakecity,Fried Chicken Fingers,61
2023-10-18,Model Town,Fried Chicken Fingers,60
2023-10-19,Cantt,Glaze On-Single Patty,81
2023-10-19,FF DHA,Glaze On-Single Patty,73
2023-10-19,Main warehouse Mian Pl,Glaze On-Single Patty,51
2023-10-19,Lakecity,Glaze On-Single Patty,78
2023-10-19,Model Town,Glaze On-Single Patty,72
2023-10-19,Cantt,Glaze On-Double Patty,45
2023-10-19,FF DHA,Glaze On-Double Patty,43
2023-10-19,Main warehouse Mian Pl,Glaze On-Double Patty,45
2023-10-19,Lakecity,Glaze On-Double Patty,39
2023-10-19,Model Town,Glaze On-Double Patty,49
2023-10-19,Cantt,Jalapeno cheese fries,91
2023-10-19,FF DHA,Jalapeno cheese fries,103
2023-10-19,Main warehouse Mian Pl,Jalapeno cheese fries,81
2023-10-19,Lakecity,Jalapeno cheese fries,85
2023-10-19,Model Town,Jalapeno cheese fries,100
2023-10-19,Cantt,Signature Onion Rings,60
2023-10-19,FF DHA,Signature Onion Rings,71
2023-10-19,Main warehouse Mian Pl,Signature Onion Rings,86
2023-10-19,Lakecity,Signature Onion Rings,58
2023-10-19,Model Town,Signature Onion Rings,58
2023-10-19,Cantt,DD Classic -Chicken-100 G,100
2023-10-19,FF DHA,DD Classic -Chicken-100 G,86
2023-10-19,Main warehouse Mian Pl,DD Classic -Chicken-100 G,79
2023-10-19,Lakecity,DD Classic -Chicken-100 G,91
2023-10-19,Model Town,DD Classic -Chicken-100 G,84
2023-10-19,Cantt,Simple beef-Single Patty,65
2023-10-19,FF DHA,Simple beef-Single Patty,61
2023-10-19,Main warehouse Mian Pl,Simple beef-Single Patty,74
2023-10-19,Lakecity,Simple beef-Single Patty,55
2023-10-19,Model Town,Simple beef-Single Patty,72
2023-10-19,Cantt,Mozzarella Cheese Sticks,48
2023-10-19,FF DHA,Mozzarella Cheese Sticks,41
2023-10-19,Main warehouse Mian Pl,Mozzarella Cheese Sticks,68
2023-10-19,Lakecity,Mozzarella Cheese Sticks,50
2023-10-19,Model Town,Mozzarella Cheese Sticks,34
2023-10-19,Cantt,Fried Chicken Fingers,52
2023-10-19,FF DHA,Fried Chicken Fingers,61
2023-10-19,Main warehouse Mian Pl,Fried Chicken Fingers,45
2023-10-19,Lakecity,Fried Chicken Fingers,52
2023-10-19,Model Town,Fried Chicken Fingers,54
2023-10-20,Cantt,Glaze On-Single Patty,75
2023-10-20,FF DHA,Glaze On-Single Patty,73
2023-10-20,Main warehouse Mian Pl,Glaze On-Single Patty,57
2023-10-20,Lakecity,Glaze On-Single Patty,72
2023-10-20,Model Town,Glaze On-Single Patty,92
2023-10-20,Cantt,Glaze On-Double Patty,41
2023-10-20,FF DHA,Glaze On-Double Patty,42
2023-10-20,Main warehouse Mian Pl,Glaze On-Double Patty,39
2023-10-20,Lakecity,Glaze On-Double Patty,30
2023-10-20,Model Town,Glaze On-Double Patty,39
2023-10-20,Cantt,Jalapeno cheese fries,95
2023-10-20,FF DHA,Jalapeno cheese fries,96
2023-10-20,Main warehouse Mian Pl,Jalapeno cheese fries,106
2023-10-20,Lakecity,Jalapeno cheese fries,79
2023-10-20,Model Town,Jalapeno cheese fries,86
2023-10-20,Cantt,Signature Onion Rings,57
2023-10-20,FF DHA,Signature Onion Rings,65
2023-10-20,Main warehouse Mian Pl,Signature Onion Rings,62
2023-10-20,Lakecity,Signature Onion Rings,70
2023-10-20,Model Town,Signature Onion Rings,59
2023-10-20,Cantt,DD Classic -Chicken-100 G,91
2023-10-20,FF DHA,DD Classic -Chicken-100 G,87
2023-10-20,Main warehouse Mian Pl,DD Classic -Chicken-100 G,80
2023-10-20,Lakecity,DD Classic -Chicken-100 G,102
2023-10-20,Model Town,DD Classic -Chicken-100 G,84
2023-10-20,Cantt,Simple beef-Single Patty,79
2023-10-20,FF DHA,Simple beef-Single Patty,76
2023-10-20,Main warehouse Mian Pl,Simple beef-Single Patty,61
2023-10-20,Lakecity,Simple beef-Single Patty,71
2023-10-20,Model Town,Simple beef-Single Patty,74
2023-10-20,Cantt,Mozzarella Cheese Sticks,41
2023-10-20,FF DHA,Mozzarella Cheese Sticks,52
2023-10-20,Main warehouse Mian Pl,Mozzarella Cheese Sticks,59
2023-10-20,Lakecity,Mozzarella Cheese Sticks,39
2023-10-20,Model Town,Mozzarella Cheese Sticks,51
2023-10-20,Cantt,Fried Chicken Fingers,53
2023-10-20,FF DHA,Fried Chicken Fingers,62
2023-10-20,Main warehouse Mian Pl,Fried Chicken Fingers,50
2023-10-20,Lakecity,Fried Chicken Fingers,48
2023-10-20,Model Town,Fried Chicken Fingers,63
2023-10-21,Cantt,Glaze On-Single Patty,83
2023-10-21,FF DHA,Glaze On-Single Patty,70
2023-10-21,Main warehouse Mian Pl,Glaze On-Single Patty,74
2023-10-21,Lakecity,Glaze On-Single Patty,89
2023-10-21,Model Town,Glaze On-Single Patty,87
2023-10-21,Cantt,Glaze On-Double Patty,33
2023-10-21,FF DHA,Glaze On-Double Patty,37
2023-10-21,Main warehouse Mian Pl,Glaze On-Double Patty,53
2023-10-21,Lakecity,Glaze On-Double Patty,35
2023-10-21,Model Town,Glaze On-Double Patty,38
2023-10-21,Cantt,Jalapeno cheese fries,85
2023-10-21,FF DHA,Jalapeno cheese fries,100
2023-10-21,Main warehouse Mian Pl,Jalapeno cheese fries,94
2023-10-21,Lakecity,Jalapeno cheese fries,86
2023-10-21,Model Town,Jalapeno cheese fries,98
2023-10-21,Cantt,Signature Onion Rings,62
2023-10-21,FF DHA,Signature Onion Rings,68
2023-10-21,Main warehouse Mian Pl,Signature Onion Rings,63
2023-10-21,Lakecity,Signature Onion Rings,65
2023-10-21,Model Town,Signature Onion Rings,56
2023-10-21,Cantt,DD Classic -Chicken-100 G,87
2023-10-21,FF DHA,DD Classic -Chicken-100 G,89
2023-10-21,Main warehouse Mian Pl,DD Classic -Chicken-100 G,88
2023-10-21,Lakecity,DD Classic -Chicken-100 G,66
2023-10-21,Model Town,DD Classic -Chicken-100 G,92
2023-10-21,Cantt,Simple beef-Single Patty,72
2023-10-21,FF DHA,Simple beef-Single Patty,62
2023-10-21,Main warehouse Mian Pl,Simple beef-Single Patty,75
2023-10-21,Lakecity,Simple beef-Single Patty,80
2023-10-21,Model Town,Simple beef-Single Patty,79
2023-10-21,Cantt,Mozzarella Cheese Sticks,38
2023-10-21,FF DHA,Mozzarella Cheese Sticks,42
2023-10-21,Main warehouse Mian Pl,Mozzarella Cheese Sticks,48
2023-10-21,Lakecity,Mozzarella Cheese Sticks,46
2023-10-21,Model Town,Mozzarella Cheese Sticks,45
2023-10-21,Cantt,Fried Chicken Fingers,54
2023-10-21,FF DHA,Fried Chicken Fingers,64
2023-10-21,Main warehouse Mian Pl,Fried Chicken Fingers,53
2023-10-21,Lakecity,Fried Chicken Fingers,50
2023-10-21,Model Town,Fried Chicken Fingers,59
2023-10-22,Cantt,Glaze On-Single Patty,83
2023-10-22,FF DHA,Glaze On-Single Patty,65
2023-10-22,Main warehouse Mian Pl,Glaze On-Single Patty,78
2023-10-22,Lakecity,Glaze On-Single Patty,82
2023-10-22,Model Town,Glaze On-Single Patty,59
2023-10-22,Cantt,Glaze On-Double Patty,34
2023-10-22,FF DHA,Glaze On-Double Patty,44
2023-10-22,Main warehouse Mian Pl,Glaze On-Double Patty,54
2023-10-22,Lakecity,Glaze On-Double Patty,49
2023-10-22,Model Town,Glaze On-Double Patty,42
2023-10-22,Cantt,Jalapeno cheese fries,78
2023-10-22,FF DHA,Jalapeno cheese fries,96
2023-10-22,Main warehouse Mian Pl,Jalapeno cheese fries,94
2023-10-22,Lakecity,Jalapeno cheese fries,95
2023-10-22,Model Town,Jalapeno cheese fries,99
2023-10-22,Cantt,Signature Onion Rings,67
2023-10-22,FF DHA,Signature Onion Rings,56
2023-10-22,Main warehouse Mian Pl,Signature Onion Rings,73
2023-10-22,Lakecity,Signature Onion Rings,63
2023-10-22,Model Town,Signature Onion Rings,61
2023-10-22,Cantt,DD Classic -Chicken-100 G,85
2023-10-22,FF DHA,DD Classic -Chicken-100 G,72
2023-10-22,Main warehouse Mian Pl,DD Classic -Chicken-100 G,97
2023-10-22,Lakecity,DD Classic -Chicken-100 G,75
2023-10-22,Model Town,DD Classic -Chicken-100 G,77
2023-10-22,Cantt,Simple beef-Single Patty,86
2023-10-22,FF DHA,Simple beef-Single Patty,64
2023-10-22,Main warehouse Mian Pl,Simple beef-Single Patty,54
2023-10-22,Lakecity,Simple beef-Single Patty,57
2023-10-22,Model Town,Simple beef-Single Patty,75
2023-10-22,Cantt,Mozzarella Cheese Sticks,36
2023-10-22,FF DHA,Mozzarella Cheese Sticks,45
2023-10-22,Main warehouse Mian Pl,Mozzarella Cheese Sticks,47
2023-10-22,Lakecity,Mozzarella Cheese Sticks,53
2023-10-22,Model Town,Mozzarella Cheese Sticks,49
2023-10-22,Cantt,Fried Chicken Fingers,46
2023-10-22,FF DHA,Fried Chicken Fingers,46
2023-10-22,Main warehouse Mian Pl,Fried Chicken Fingers,44
2023-10-22,Lakecity,Fried Chicken Fingers,62
2023-10-22,Model Town,Fried Chicken Fingers,57
2023-10-23,Cantt,Glaze On-Single Patty,84
2023-10-23,FF DHA,Glaze On-Single Patty,77
2023-10-23,Main warehouse Mian Pl,Glaze On-Single Patty,82
2023-10-23,Lakecity,Glaze On-Single Patty,67
2023-10-23,Model Town,Glaze On-Single Patty,85
2023-10-23,Cantt,Glaze On-Double Patty,43
2023-10-23,FF DHA,Glaze On-Double Patty,57
2023-10-23,Main warehouse Mian Pl,Glaze On-Double Patty,44
2023-10-23,Lakecity,Glaze On-Double Patty,45
2023-10-23,Model Town,Glaze On-Double Patty,41
2023-10-23,Cantt,Jalapeno cheese fries,105
2023-10-23,FF DHA,Jalapeno cheese fries,98
2023-10-23,Main warehouse Mian Pl,Jalapeno cheese fries,80
2023-10-23,Lakecity,Jalapeno cheese fries,96
2023-10-23,Model Town,Jalapeno cheese fries,97
2023-10-23,Cantt,Signature Onion Rings,65
2023-10-23,FF DHA,Signature Onion Rings,61
2023-10-23,Main warehouse Mian Pl,Signature Onion Rings,65
2023-10-23,Lakecity,Signature Onion Rings,72
2023-10-23,Model Town,Signature Onion Rings,67
2023-10-23,Cantt,DD Classic -Chicken-100 G,83
2023-10-23,FF DHA,DD Classic -Chicken-100 G,89
2023-10-23,Main warehouse Mian Pl,DD Classic -Chicken-100 G,84
2023-10-23,Lakecity,DD Classic -Chicken-100 G,87
2023-10-23,Model Town,DD Classic -Chicken-100 G,86
2023-10-23,Cantt,Simple beef-Single Patty,62
2023-10-23,FF DHA,Simple beef-Single Patty,83
2023-10-23,Main warehouse Mian Pl,Simple beef-Single Patty,73
2023-10-23,Lakecity,Simple beef-Single Patty,78
2023-10-23,Model Town,Simple beef-Single Patty,61
2023-10-23,Cantt,Mozzarella Cheese Sticks,51
2023-10-23,FF DHA,Mozzarella Cheese Sticks,49
2023-10-23,Main warehouse Mian Pl,Mozzarella Cheese Sticks,46
2023-10-23,Lakecity,Mozzarella Cheese Sticks,43
2023-10-23,Model Town,Mozzarella Cheese Sticks,59
2023-10-23,Cantt,Fried Chicken Fingers,62
2023-10-23,FF DHA,Fried Chicken Fingers,34
2023-10-23,Main warehouse Mian Pl,Fried Chicken Fingers,61
2023-10-23,Lakecity,Fried Chicken Fingers,58
2023-10-23,Model Town,Fried Chicken Fingers,51
2023-10-24,Cantt,Glaze On-Single Patty,72
2023-10-24,FF DHA,Glaze On-Single Patty,70
2023-10-24,Main warehouse Mian Pl,Glaze On-Single Patty,71
2023-10-24,Lakecity,Glaze On-Single Patty,87
2023-10-24,Model Town,Glaze On-Single Patty,74
2023-10-24,Cantt,Glaze On-Double Patty,56
2023-10-24,FF DHA,Glaze On-Double Patty,44
2023-10-24,Main warehouse Mian Pl,Glaze On-Double Patty,42
2023-10-24,Lakecity,Glaze On-Double Patty,55
2023-10-24,Model Town,Glaze On-Double Patty,40
2023-10-24,Cantt,Jalapeno cheese fries,86
2023-10-24,FF DHA,Jalapeno cheese fries,90
2023-10-24,Main warehouse Mian Pl,Jalapeno cheese fries,96
2023-10-24,Lakecity,Jalapeno cheese fries,94
2023-10-24,Model Town,Jalapeno cheese fries,89
2023-10-24,Cantt,Signature Onion Rings,63
2023-10-24,FF DHA,Signature Onion Rings,69
2023-10-24,Main warehouse Mian Pl,Signature Onion Rings,60
2023-10-24,Lakecity,Signature Onion Rings,56
2023-10-24,Model Town,Signature Onion Rings,58
2023-10-24,Cantt,DD Classic -Chicken-100 G,78
2023-10-24,FF DHA,DD Classic -Chicken-100 G,91
2023-10-24,Main warehouse Mian Pl,DD Classic -Chicken-100 G,88
2023-10-24,Lakecity,DD Classic -Chicken-100 G,70
2023-10-24,Model Town,DD Classic -Chicken-100 G,80
2023-10-24,Cantt,Simple beef-Single Patty,71
2023-10-24,FF DHA,Simple beef-Single Patty,79
2023-10-24,Main warehouse Mian Pl,Simple beef-Single Patty,57
2023-10-24,Lakecity,Simple beef-Single Patty,72
2023-10-24,Model Town,Simple beef-Single Patty,64
2023-10-24,Cantt,Mozzarella Cheese Sticks,66
2023-10-24,FF DHA,Mozzarella Cheese Sticks,56
2023-10-24,Main warehouse Mian Pl,Mozzarella Cheese Sticks,37
2023-10-24,Lakecity,Mozzarella Cheese Sticks,44
2023-10-24,Model Town,Mozzarella Cheese Sticks,45
2023-10-24,Cantt,Fried Chicken Fingers,48
2023-10-24,FF DHA,Fried Chicken Fingers,63
2023-10-24,Main warehouse Mian Pl,Fried Chicken Fingers,41
2023-10-24,Lakecity,Fried Chicken Fingers,64
2023-10-24,Model Town,Fried Chicken Fingers,46
2023-10-25,Cantt,Glaze On-Single Patty,69
2023-10-25,FF DHA,Glaze On-Single Patty,77
2023-10-25,Main warehouse Mian Pl,Glaze On-Single Patty,64
2023-10-25,Lakecity,Glaze On-Single Patty,72
2023-10-25,Model Town,Glaze On-Single Patty,62
2023-10-25,Cantt,Glaze On-Double Patty,44
2023-10-25,FF DHA,Glaze On-Double Patty,39
2023-10-25,Main warehouse Mian Pl,Glaze On-Double Patty,53
2023-10-25,Lakecity,Glaze On-Double Patty,46
2023-10-25,Model Town,Glaze On-Double Patty,49
2023-10-25,Cantt,Jalapeno cheese fries,88
2023-10-25,FF DHA,Jalapeno cheese fries,96
2023-10-25,Main warehouse Mian Pl,Jalapeno cheese fries,93
2023-10-25,Lakecity,Jalapeno cheese fries,77
2023-10-25,Model Town,Jalapeno cheese fries,85
2023-10-25,Cantt,Signature Onion Rings,63
2023-10-25,FF DHA,Signature Onion Rings,68
2023-10-25,Main warehouse Mian Pl,Signature Onion Rings,53
2023-10-25,Lakecity,Signature Onion Rings,63
2023-10-25,Model Town,Signature Onion Rings,72
2023-10-25,Cantt,DD Classic -Chicken-100 G,100
2023-10-25,FF DHA,DD Classic -Chicken-100 G,80
2023-10-25,Main warehouse Mian Pl,DD Classic -Chicken-100 G,79
2023-10-25,Lakecity,DD Classic -Chicken-100 G,85
2023-10-25,Model Town,DD Classic -Chicken-100 G,71
2023-10-25,Cantt,Simple beef-Single Patty,63
2023-10-25,FF DHA,Simple beef-Single Patty,70
2023-10-25,Main warehouse Mian Pl,Simple beef-Single Patty,64
2023-10-25,Lakecity,Simple beef-Single Patty,79
2023-10-25,Model Town,Simple beef-Single Patty,80
2023-10-25,Cantt,Mozzarella Cheese Sticks,46
2023-10-25,FF DHA,Mozzarella Cheese Sticks,44
2023-10-25,Main warehouse Mian Pl,Mozzarella Cheese Sticks,58
2023-10-25,Lakecity,Mozzarella Cheese Sticks,43
2023-10-25,Model Town,Mozzarella Cheese Sticks,48
2023-10-25,Cantt,Fried Chicken Fingers,66
2023-10-25,FF DHA,Fried Chicken Fingers,48
2023-10-25,Main warehouse Mian Pl,Fried Chicken Fingers,62
